zpid_1,zpid_2,zipcode_1,year_month.y_1,zestimate_linear_1,interval_range_linear_1,type_1,yearBuilt_1,bathrooms_1,bedrooms_1,lot_1,lotUnit_1,heating_1,cooling_1,parkingType_1,price.y_1,zipcode_2,year_month.y_2,zestimate_linear_2,interval_range_linear_2,type_2,yearBuilt_2,bathrooms_2,bedrooms_2,lot_2,lotUnit_2,heating_2,cooling_2,parkingType_2,price.y_2
11481572,11590716,15237,2021/4/1,236479.0,22.8,"Single Family Residence, Residential",1941,2,3,3.86,Acres,"Forced Air, Natural Gas",Central Air,unknown,303000.0,15237,2021/4/1,243204.4,11.4,"Single Family Residence, Residential",1948,2,3,0.32,Acres,"Forced Air, Natural Gas",Central Air,unknown,234000.0
11482048,11522615,15237,2021/4/1,280150.3636,15.81818182,"Single Family Residence, Residential",1984,3,3,0.4,Acres,"Forced Air, Natural Gas",Central Air,unknown,291000.0,15237,2021/4/1,271911.1538,15.0,"Single Family Residence, Residential",1973,4,4,0.43,Acres,"Hot Water, Natural Gas",Central Air,unknown,370500.0
11482048,11523969,15237,2021/4/1,280150.3636,15.81818182,"Single Family Residence, Residential",1984,3,3,0.4,Acres,"Forced Air, Natural Gas",Central Air,unknown,291000.0,15237,2021/4/1,295009.9231,13.69230769,"Single Family Residence, Residential",1950,2,3,1.25,Acres,"Forced Air, Natural Gas",Central Air,unknown,403000.0
11482048,123270828,15237,2021/4/1,280150.3636,15.81818182,"Single Family Residence, Residential",1984,3,3,0.4,Acres,"Forced Air, Natural Gas",Central Air,unknown,291000.0,15237,2021/4/1,324043.1429,14.85714286,Townhouse,2015,3,3,2469.0,sqft,"Other, Forced air",Central,unknown,372500.0
11522615,11557932,15237,2021/4/1,271911.1538,15.0,"Single Family Residence, Residential",1973,4,4,0.43,Acres,"Hot Water, Natural Gas",Central Air,unknown,370500.0,15237,2021/4/1,244275.0,17.0,SingleFamily,1972,2,3,0.33,Acres,"Forced air, Gas",Central,unknown,285000.0
11522615,11558013,15237,2021/4/1,271911.1538,15.0,"Single Family Residence, Residential",1973,4,4,0.43,Acres,"Hot Water, Natural Gas",Central Air,unknown,370500.0,15237,2021/4/1,255274.5,11.5,"Single Family Residence, Residential",1960,2,3,10258.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,295000.0
11522615,11590024,15237,2021/4/1,271911.1538,15.0,"Single Family Residence, Residential",1973,4,4,0.43,Acres,"Hot Water, Natural Gas",Central Air,unknown,370500.0,15237,2021/4/1,253826.3,14.9,"Single Family Residence, Residential",1965,3,3,7875.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,269407.0
11522615,11590716,15237,2021/4/1,271911.1538,15.0,"Single Family Residence, Residential",1973,4,4,0.43,Acres,"Hot Water, Natural Gas",Central Air,unknown,370500.0,15237,2021/4/1,243204.4,11.4,"Single Family Residence, Residential",1948,2,3,0.32,Acres,"Forced Air, Natural Gas",Central Air,unknown,234000.0
11522615,11642898,15237,2021/4/1,271911.1538,15.0,"Single Family Residence, Residential",1973,4,4,0.43,Acres,"Hot Water, Natural Gas",Central Air,unknown,370500.0,15237,2021/4/1,294367.3077,13.84615385,"Single Family Residence, Residential",1953,1,3,1.1,Acres,"Forced Air, Natural Gas",Central Air,unknown,288000.0
11522615,11643509,15237,2021/4/1,271911.1538,15.0,"Single Family Residence, Residential",1973,4,4,0.43,Acres,"Hot Water, Natural Gas",Central Air,unknown,370500.0,15237,2021/4/1,290575.2727,15.09090909,"Single Family Residence, Residential",1951,3,3,0.33,Acres,"Forced Air, Natural Gas",Central Air,unknown,297000.0
11523331,11523969,15237,2021/4/1,254169.0,19.0,"Single Family Residence, Residential",1951,3,3,0.49,Acres,"Forced Air, Natural Gas",Central Air,unknown,320000.0,15237,2021/4/1,295009.9231,13.69230769,"Single Family Residence, Residential",1950,2,3,1.25,Acres,"Forced Air, Natural Gas",Central Air,unknown,403000.0
11523969,11643509,15237,2021/4/1,295009.9231,13.69230769,"Single Family Residence, Residential",1950,2,3,1.25,Acres,"Forced Air, Natural Gas",Central Air,unknown,403000.0,15237,2021/4/1,290575.2727,15.09090909,"Single Family Residence, Residential",1951,3,3,0.33,Acres,"Forced Air, Natural Gas",Central Air,unknown,297000.0
11524047,164305284,15237,2021/4/1,387213.0,23.0,"Single Family Residence, Residential",1990,4,4,0.29,Acres,"Forced Air, Natural Gas",Central Air,unknown,412000.0,15237,2021/4/1,330550.7692,10.76923077,"Townhouse, Residential",2015,3,3,3236.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,342100.0
11558013,11590716,15237,2021/4/1,255274.5,11.5,"Single Family Residence, Residential",1960,2,3,10258.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,295000.0,15237,2021/4/1,243204.4,11.4,"Single Family Residence, Residential",1948,2,3,0.32,Acres,"Forced Air, Natural Gas",Central Air,unknown,234000.0
11642898,123270828,15237,2021/4/1,294367.3077,13.84615385,"Single Family Residence, Residential",1953,1,3,1.1,Acres,"Forced Air, Natural Gas",Central Air,unknown,288000.0,15237,2021/4/1,324043.1429,14.85714286,Townhouse,2015,3,3,2469.0,sqft,"Other, Forced air",Central,unknown,372500.0
11643509,123270828,15237,2021/4/1,290575.2727,15.09090909,"Single Family Residence, Residential",1951,3,3,0.33,Acres,"Forced Air, Natural Gas",Central Air,unknown,297000.0,15237,2021/4/1,324043.1429,14.85714286,Townhouse,2015,3,3,2469.0,sqft,"Other, Forced air",Central,unknown,372500.0
11442076,11485692,15237,2021/5/1,268371.8667,15.8,"Single Family Residence, Residential",1920,3,3,0.34,Acres,"Forced Air, Natural Gas",Central Air,unknown,230000.0,15237,2021/5/1,302592.7273,10.0,"Single Family Residence, Residential",1974,4,3,10027.0,sqft,Natural Gas,Central Air,unknown,349500.0
11442076,11590573,15237,2021/5/1,268371.8667,15.8,"Single Family Residence, Residential",1920,3,3,0.34,Acres,"Forced Air, Natural Gas",Central Air,unknown,230000.0,15237,2021/5/1,270061.0,18.81818182,"Single Family Residence, Residential",1956,2,4,0.55,Acres,"Forced Air, Natural Gas",Central Air,unknown,340000.0
11442076,11618395,15237,2021/5/1,268371.8667,15.8,"Single Family Residence, Residential",1920,3,3,0.34,Acres,"Forced Air, Natural Gas",Central Air,unknown,230000.0,15237,2021/5/1,257353.5,17.0,"Single Family Residence, Residential",1954,2,3,4308.0,sqft,"Forced Air, Electric",Central Air,unknown,286700.0
11482097,11485692,15237,2021/5/1,276523.4,14.9,"Single Family Residence, Residential",1962,2,4,0.29,Acres,"Forced Air, Natural Gas",Central Air,unknown,235000.0,15237,2021/5/1,302592.7273,10.0,"Single Family Residence, Residential",1974,4,3,10027.0,sqft,Natural Gas,Central Air,unknown,349500.0
11483957,11523041,15237,2021/5/1,231173.1,24.7,"Single Family Residence, Residential",1940,2,3,0.26,Acres,"Forced Air, Natural Gas",Central Air,unknown,247000.0,15237,2021/5/1,196256.9091,13.27272727,"Townhouse, Residential",1975,2,3,627.26,sqft,Natural Gas,Central Air,unknown,205000.0
11483969,11589300,15237,2021/5/1,230699.8,18.0,"Single Family Residence, Residential",1947,1,3,9731.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,215000.0,15237,2021/5/1,261104.4545,16.36363636,"Single Family Residence, Residential",1960,2,3,3639.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,261000.0
11483969,11618395,15237,2021/5/1,230699.8,18.0,"Single Family Residence, Residential",1947,1,3,9731.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,215000.0,15237,2021/5/1,257353.5,17.0,"Single Family Residence, Residential",1954,2,3,4308.0,sqft,"Forced Air, Electric",Central Air,unknown,286700.0
11521435,116178577,15237,2021/5/1,460600.7778,14.11111111,"Single Family Residence, Residential",1988,3,4,0.46,Acres,Natural Gas,Central Air,unknown,480000.0,15237,2021/5/1,394783.8182,17.0,"Single Family Residence, Residential",2011,2,2,7017.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,362000.0
11522115,11618395,15237,2021/5/1,229612.0,20.0,"Single Family Residence, Residential",1957,1,2,10162.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,226000.0,15237,2021/5/1,257353.5,17.0,"Single Family Residence, Residential",1954,2,3,4308.0,sqft,"Forced Air, Electric",Central Air,unknown,286700.0
11558465,164713149,15237,2021/5/1,685918.5714,13.0,"Single Family Residence, Residential",1955,5,4,3.92,Acres,"Forced Air, Natural Gas","Central Air, Electric",unknown,713000.0,15237,2021/5/1,620465.0,19.66666667,"Single Family Residence, Residential",2016,4,4,0.3,Acres,"Forced Air, Natural Gas",Central Air,unknown,591000.0
11590184,11590555,15237,2021/5/1,352442.1667,20.0,"Single Family Residence, Residential",1947,3,4,0.55,Acres,"Forced Air, Natural Gas","Window A/C, Central Air",unknown,334000.0,15237,2021/5/1,384873.6364,11.63636364,"Single Family Residence, Residential",1961,3,4,0.4,Acres,Natural Gas,Gas,unknown,406000.0
11409954,92380357,15237,2021/6/1,508605.8571,15.14285714,"Single Family Residence, Residential",1993,4,4,0.39,Acres,"Forced Air, Natural Gas",Central Air,unknown,540000.0,15237,2021/6/1,462723.4,18.6,"Single Family Residence, Residential",2009,4,4,10010.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,442000.0
11442259,11484948,15237,2021/6/1,303570.0,15.0,"Single Family Residence, Residential",1952,3,3,0.38,Acres,"Forced Air, Natural Gas",Central Air,unknown,400000.0,15237,2021/6/1,304539.8,14.8,"Single Family Residence, Residential",1959,2,3,10667.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,325000.0
11442259,11522114,15237,2021/6/1,303570.0,15.0,"Single Family Residence, Residential",1952,3,3,0.38,Acres,"Forced Air, Natural Gas",Central Air,unknown,400000.0,15237,2021/6/1,260695.9,17.3,"Single Family Residence, Residential",1958,2,4,0.59,Acres,"Forced Air, Natural Gas",Central Air,unknown,300000.0
11442259,11558064,15237,2021/6/1,303570.0,15.0,"Single Family Residence, Residential",1952,3,3,0.38,Acres,"Forced Air, Natural Gas",Central Air,unknown,400000.0,15237,2021/6/1,278036.0909,14.45454545,"Single Family Residence, Residential",1974,3,4,5749.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,271500.0
11442259,11589893,15237,2021/6/1,303570.0,15.0,"Single Family Residence, Residential",1952,3,3,0.38,Acres,"Forced Air, Natural Gas",Central Air,unknown,400000.0,15237,2021/6/1,295351.1818,11.63636364,"Single Family Residence, Residential",1969,4,3,0.41,Acres,Natural Gas,Central Air,unknown,303000.0
11442259,11590189,15237,2021/6/1,303570.0,15.0,"Single Family Residence, Residential",1952,3,3,0.38,Acres,"Forced Air, Natural Gas",Central Air,unknown,400000.0,15237,2021/6/1,285288.3636,12.45454545,"Single Family Residence, Residential",1970,2,3,0.32,Acres,"Forced Air, Natural Gas",Central Air,unknown,293000.0
11442259,11617700,15237,2021/6/1,303570.0,15.0,"Single Family Residence, Residential",1952,3,3,0.38,Acres,"Forced Air, Natural Gas",Central Air,unknown,400000.0,15237,2021/6/1,320996.0,18.0,"Single Family Residence, Residential",1960,2,3,0.35,Acres,"Forced Air, Natural Gas",Central Air,unknown,325000.0
11521964,121887262,15237,2021/6/1,370816.0476,13.61904762,"Single Family Residence, Residential",1961,4,4,0.29,Acres,"Forced Air, Natural Gas","Central Air, Electric",unknown,445000.0,15237,2021/6/1,329667.0909,11.18181818,"Townhouse, Residential",2012,3,3,4004.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,340000.0
11521964,164305295,15237,2021/6/1,370816.0476,13.61904762,"Single Family Residence, Residential",1961,4,4,0.29,Acres,"Forced Air, Natural Gas","Central Air, Electric",unknown,445000.0,15237,2021/6/1,337267.8182,10.0,"Townhouse, Residential",2015,3,3,3933.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,345000.0
11521964,164305300,15237,2021/6/1,370816.0476,13.61904762,"Single Family Residence, Residential",1961,4,4,0.29,Acres,"Forced Air, Natural Gas","Central Air, Electric",unknown,445000.0,15237,2021/6/1,336780.6364,10.0,"Townhouse, Residential",2015,3,3,4608.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,344000.0
11522114,11522201,15237,2021/6/1,260695.9,17.3,"Single Family Residence, Residential",1958,2,4,0.59,Acres,"Forced Air, Natural Gas",Central Air,unknown,300000.0,15237,2021/6/1,224096.5455,20.09090909,"Single Family Residence, Residential",1949,2,3,10798.0,sqft,"Natural Gas, Heat Pump","Central Air, Gas",unknown,250000.0
11522201,11558588,15237,2021/6/1,224096.5455,20.09090909,"Single Family Residence, Residential",1949,2,3,10798.0,sqft,"Natural Gas, Heat Pump","Central Air, Gas",unknown,250000.0,15237,2021/6/1,196962.1429,23.92857143,"Single Family Residence, Residential",1950,3,4,0.35,Acres,Natural Gas,Window A/C,unknown,150000.0
11522494,11558637,15237,2021/6/1,272530.8182,17.36363636,"Single Family Residence, Residential",1948,2,3,0.35,Acres,"Forced Air, Natural Gas",Central Air,unknown,282400.0,15237,2021/6/1,236235.4,11.8,"Single Family Residence, Residential",1955,1,3,10497.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,220000.0
11522494,11559448,15237,2021/6/1,272530.8182,17.36363636,"Single Family Residence, Residential",1948,2,3,0.35,Acres,"Forced Air, Natural Gas",Central Air,unknown,282400.0,15237,2021/6/1,308670.4,12.4,"Single Family Residence, Residential",1958,2,3,0.26,Acres,Natural Gas,Central Air,unknown,353000.0
11523321,11589893,15237,2021/6/1,327053.625,12.8125,"Single Family Residence, Residential",1966,3,4,0.52,Acres,"Forced Air, Natural Gas","Central Air, Electric",unknown,372000.0,15237,2021/6/1,295351.1818,11.63636364,"Single Family Residence, Residential",1969,4,3,0.41,Acres,Natural Gas,Central Air,unknown,303000.0
11557867,11558588,15237,2021/6/1,183719.3636,26.45454545,"Single Family Residence, Residential",1951,2,3,0.32,Acres,"Forced Air, Natural Gas",Central Air,unknown,216000.0,15237,2021/6/1,196962.1429,23.92857143,"Single Family Residence, Residential",1950,3,4,0.35,Acres,Natural Gas,Window A/C,unknown,150000.0
11558064,11559448,15237,2021/6/1,278036.0909,14.45454545,"Single Family Residence, Residential",1974,3,4,5749.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,271500.0,15237,2021/6/1,308670.4,12.4,"Single Family Residence, Residential",1958,2,3,0.26,Acres,Natural Gas,Central Air,unknown,353000.0
11558168,11558588,15237,2021/6/1,231294.2,23.3,"Single Family Residence, Residential",1950,3,3,10001.0,sqft,"Forced Air, Natural Gas",Window A/C,unknown,255000.0,15237,2021/6/1,196962.1429,23.92857143,"Single Family Residence, Residential",1950,3,4,0.35,Acres,Natural Gas,Window A/C,unknown,150000.0
11558588,11617950,15237,2021/6/1,196962.1429,23.92857143,"Single Family Residence, Residential",1950,3,4,0.35,Acres,Natural Gas,Window A/C,unknown,150000.0,15237,2021/6/1,216284.8,15.6,"Single Family Residence, Residential",1940,2,3,7875.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,225000.0
11616673,11616693,15237,2021/6/1,526319.4545,12.54545455,"Single Family Residence, Residential",1992,4,4,0.58,Acres,"Forced Air, Natural Gas","Central Air, Electric",unknown,607000.0,15237,2021/6/1,518922.9091,12.86363636,"Single Family Residence, Residential",1998,3,5,0.48,Acres,"Forced Air, Natural Gas","Central Air, Electric",unknown,500000.0
11616673,11643872,15237,2021/6/1,526319.4545,12.54545455,"Single Family Residence, Residential",1992,4,4,0.58,Acres,"Forced Air, Natural Gas","Central Air, Electric",unknown,607000.0,15237,2021/6/1,473556.0952,12.14285714,"Single Family Residence, Residential",1949,4,3,0.92,Acres,Natural Gas,Central Air,unknown,480000.0
11616673,92380357,15237,2021/6/1,526319.4545,12.54545455,"Single Family Residence, Residential",1992,4,4,0.58,Acres,"Forced Air, Natural Gas","Central Air, Electric",unknown,607000.0,15237,2021/6/1,462723.4,18.6,"Single Family Residence, Residential",2009,4,4,10010.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,442000.0
11616673,164657057,15237,2021/6/1,526319.4545,12.54545455,"Single Family Residence, Residential",1992,4,4,0.58,Acres,"Forced Air, Natural Gas","Central Air, Electric",unknown,607000.0,15237,2021/6/1,503924.2,15.8,"Single Family Residence, Residential",2015,4,4,0.28,Acres,"Forced Air, Natural Gas",Central Air,unknown,500312.0
11616693,11643079,15237,2021/6/1,518922.9091,12.86363636,"Single Family Residence, Residential",1998,3,5,0.48,Acres,"Forced Air, Natural Gas","Central Air, Electric",unknown,500000.0,15237,2021/6/1,577497.0,15.0,"Single Family Residence, Residential",1986,4,4,0.46,Acres,"Forced Air, Natural Gas","Central Air, Electric",unknown,609000.0
11616693,67338576,15237,2021/6/1,518922.9091,12.86363636,"Single Family Residence, Residential",1998,3,5,0.48,Acres,"Forced Air, Natural Gas","Central Air, Electric",unknown,500000.0,15237,2021/6/1,550912.0,15.09090909,"Single Family Residence, Residential",2013,4,4,0.27,Acres,"Forced Air, Natural Gas",Central Air,unknown,610000.0
11616693,123270862,15237,2021/6/1,518922.9091,12.86363636,"Single Family Residence, Residential",1998,3,5,0.48,Acres,"Forced Air, Natural Gas","Central Air, Electric",unknown,500000.0,15237,2021/6/1,527441.0,13.0,"Single Family Residence, Residential",2014,3,4,0.35,Acres,"Forced Air, Natural Gas",Central Air,unknown,610000.0
11643079,164657057,15237,2021/6/1,577497.0,15.0,"Single Family Residence, Residential",1986,4,4,0.46,Acres,"Forced Air, Natural Gas","Central Air, Electric",unknown,609000.0,15237,2021/6/1,503924.2,15.8,"Single Family Residence, Residential",2015,4,4,0.28,Acres,"Forced Air, Natural Gas",Central Air,unknown,500312.0
11643872,123270862,15237,2021/6/1,473556.0952,12.14285714,"Single Family Residence, Residential",1949,4,3,0.92,Acres,Natural Gas,Central Air,unknown,480000.0,15237,2021/6/1,527441.0,13.0,"Single Family Residence, Residential",2014,3,4,0.35,Acres,"Forced Air, Natural Gas",Central Air,unknown,610000.0
67338576,164657057,15237,2021/6/1,550912.0,15.09090909,"Single Family Residence, Residential",2013,4,4,0.27,Acres,"Forced Air, Natural Gas",Central Air,unknown,610000.0,15237,2021/6/1,503924.2,15.8,"Single Family Residence, Residential",2015,4,4,0.28,Acres,"Forced Air, Natural Gas",Central Air,unknown,500312.0
92380357,123270862,15237,2021/6/1,462723.4,18.6,"Single Family Residence, Residential",2009,4,4,10010.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,442000.0,15237,2021/6/1,527441.0,13.0,"Single Family Residence, Residential",2014,3,4,0.35,Acres,"Forced Air, Natural Gas",Central Air,unknown,610000.0
11481599,11616984,15237,2021/7/1,361713.3333,16.66666667,"Single Family Residence, Residential",1953,2,4,0.46,Acres,"Forced Air, Natural Gas",Central Air,unknown,340000.0,15237,2021/7/1,402628.5909,17.86363636,"Single Family Residence, Residential",1970,3,4,0.34,Acres,"Forced Air, Natural Gas","Central Air, Electric",unknown,427600.0
11483871,11559415,15237,2021/7/1,345883.2174,21.47826087,"Single Family Residence, Residential",1945,2,3,6198.0,sqft,"Hot Water, Natural Gas",Wall Unit(s),unknown,289700.0,15237,2021/7/1,335913.0,12.85714286,"Single Family Residence, Residential",1966,3,3,0.3,Acres,"Forced Air, Natural Gas",Electric,unknown,394000.0
