zpid_1,zpid_2,zipcode_1,year_month.y_1,zestimate_linear_1,interval_range_linear_1,type_1,yearBuilt_1,bathrooms_1,bedrooms_1,lot_1,lotUnit_1,heating_1,cooling_1,parkingType_1,price.y_1,zipcode_2,year_month.y_2,zestimate_linear_2,interval_range_linear_2,type_2,yearBuilt_2,bathrooms_2,bedrooms_2,lot_2,lotUnit_2,heating_2,cooling_2,parkingType_2,price.y_2,pred_choice,true_choice,correct,price_diff_pct,difficulty,bedrooms_diff,bathrooms_diff,year_diff,lot_diff,bedroom_category,year_category,strat_key,sample_group
11562731,164643366,15238,2020/8/1,557717.2,17.8,"Single Family Residence, Residential",1960,3,5,0.1,Acres,"Forced Air, Natural Gas",Central Air,unknown,650000.0,15238,2020/8/1,601409.0,13.33333333,"Townhouse, Residential",2000,3,3,0.38,Acres,"Forced Air, Natural Gas",Central Air,unknown,537500.0,2,1.0,False,17.307692307692307,hard,2,0,-40,-0.28,p1_much,p2_newer,hard_p1_much,incorrect
11527853,11561753,15238,2021/10/1,728500.0,18.25,"Single Family Residence, Residential",1978,4,4,1.1,Acres,"Forced Air, Natural Gas","Central Air, Electric",unknown,575000.0,15238,2021/10/1,759540.5455,12.04545455,"Single Family Residence, Residential",1993,4,4,0.92,Acres,"Forced Air, Natural Gas",Central Air,unknown,715000.0,1,2.0,False,19.58041958041958,hard,0,0,-15,0.18000000000000005,equal,similar,hard_equal,incorrect
11412141,11487703,15238,2021/6/1,1598101.0,18.8,"Single Family Residence, Residential",1929,6,5,1.35,Acres,"Radiant, Natural Gas",Central Air,unknown,2450000.0,15238,2021/6/1,1394122.933,14.8,"Single Family Residence, Residential",1963,6,4,6.33,Acres,"Forced Air, Natural Gas",Central Air,unknown,1560000.0,2,1.0,False,36.3265306122449,medium,1,0,-34,-4.98,p1_slight,p2_newer,medium_p1_slight,incorrect
11413779,11487512,15238,2021/8/1,857900.0,15.0,"Single Family Residence, Residential",1982,5,4,1.8,Acres,"Forced Air, Natural Gas",Central Air,unknown,1190000.0,15238,2021/8/1,923847.2174,10.7826087,"Single Family Residence, Residential",1978,5,6,1.01,Acres,"Forced Air, Natural Gas",Central Air,unknown,910000.0,2,1.0,False,23.52941176470588,hard,-2,0,4,0.79,p2_more,p1_slight,hard_p2_more,incorrect
11446397,11487774,15238,2021/9/1,1234207.143,21.71428571,"Single Family Residence, Residential",1993,7,5,2.41,Acres,"Forced Air, Natural Gas",Central Air,unknown,925000.0,15238,2021/9/1,1464720.0,25.0,"Single Family Residence, Residential",1964,6,4,3.27,Acres,"Forced Air, Natural Gas",Central Air,unknown,1197000.0,1,2.0,False,22.7234753550543,hard,1,1,29,-0.8599999999999999,p1_slight,p1_much,hard_p1_slight,incorrect
11446500,11488394,15238,2022/5/1,456450.0,17.2,"Townhouse, Residential",1990,4,4,1584.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,520000.0,15238,2022/5/1,400923.6667,16.0,"Townhouse, Residential",1990,4,3,7370.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,420000.0,2,1.0,False,19.230769230769234,hard,1,0,0,-5786.0,p1_slight,similar,hard_p1_slight,incorrect
11282383,11597168,15239,2020/12/1,157989.1429,20.28571429,"Single Family Residence, Residential",1960,2,3,10763.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,169000.0,15239,2020/12/1,151929.0,22.0,"Single Family Residence, Residential",1962,2,2,0.45,Acres,"Forced Air, Natural Gas",Central Air,unknown,127000.0,2,1.0,False,24.85207100591716,hard,1,0,-2,10762.55,p1_slight,similar,hard_p1_slight,incorrect
11597824,11626177,15239,2020/5/1,153800.5385,16.0,SingleFamily,1958,2,4,9000.0,sqft,Other,Central,unknown,154900.0,15239,2020/5/1,133658.0,23.0,SingleFamily,1963,3,3,0.28,Acres,Other,Central,unknown,119900.0,2,1.0,False,22.59522272433828,hard,1,-1,-5,8999.72,p1_slight,similar,hard_p1_slight,incorrect
11596909,11598142,15239,2020/7/1,167448.95,13.6,SingleFamily,1954,3,4,6315.0,sqft,"Forced air, Gas",Central,unknown,162500.0,15239,2020/7/1,177704.2,14.8,SingleFamily,1970,2,3,8546.0,sqft,Other,Central,unknown,220000.0,1,2.0,False,26.136363636363637,medium,1,1,-16,-2231.0,p1_slight,similar,medium_p1_slight,incorrect
11597281,11598057,15239,2021/5/1,161254.0,17.0,"Single Family Residence, Residential",1966,2,3,9000.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,176500.0,15239,2021/5/1,184171.0,18.0,"Single Family Residence, Residential",1958,3,3,0.29,Acres,"Forced Air, Natural Gas",Central Air,unknown,250000.0,1,2.0,False,29.4,medium,0,-1,8,8999.71,equal,p1_slight,medium_equal,incorrect
11598057,11626666,15239,2021/5/1,184171.0,18.0,"Single Family Residence, Residential",1958,3,3,0.29,Acres,"Forced Air, Natural Gas",Central Air,unknown,250000.0,15239,2021/5/1,155681.9091,15.45454545,"Single Family Residence, Residential",1958,2,3,0.82,Acres,"Forced Air, Natural Gas",Central Air,unknown,178137.0,2,1.0,False,28.745199999999997,medium,0,1,0,-0.53,equal,similar,medium_equal,incorrect
11261816,11626488,15239,2022/6/1,242419.5122,13.85365854,"Single Family Residence, Residential",1977,2,3,0.26,Acres,"Forced Air, Natural Gas",Central Air,unknown,295000.0,15239,2022/6/1,208592.3077,23.0,"Single Family Residence, Residential",1960,2,4,9060.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,215000.0,2,1.0,False,27.11864406779661,medium,-1,0,17,-9059.74,p2_more,p1_slight,medium_p2_more,incorrect
11261816,11626611,15239,2022/6/1,242419.5122,13.85365854,"Single Family Residence, Residential",1977,2,3,0.26,Acres,"Forced Air, Natural Gas",Central Air,unknown,295000.0,15239,2022/6/1,224062.963,15.11111111,"Single Family Residence, Residential",1957,2,3,0.35,Acres,"Forced Air, Natural Gas",Central Air,unknown,195000.0,2,1.0,False,33.89830508474576,medium,0,0,20,-0.08999999999999997,equal,p1_slight,medium_equal,incorrect
11282916,11626611,15239,2022/6/1,233746.3415,13.85365854,"Single Family Residence, Residential",1963,3,5,0.27,Acres,"Forced Air, Natural Gas",Central Air,unknown,260000.0,15239,2022/6/1,224062.963,15.11111111,"Single Family Residence, Residential",1957,2,3,0.35,Acres,"Forced Air, Natural Gas",Central Air,unknown,195000.0,2,1.0,False,25.0,hard,2,1,6,-0.07999999999999996,p1_much,p1_slight,hard_p1_much,incorrect
11597769,11597972,15239,2022/6/1,172509.7561,21.6097561,"Single Family Residence, Residential",1975,2,3,0.32,Acres,"Forced Air, Natural Gas","Central Air, Electric",unknown,200000.0,15239,2022/6/1,193453.8462,21.0,"Single Family Residence, Residential",1962,3,3,7501.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,153500.0,2,1.0,False,23.25,hard,0,-1,13,-7500.68,equal,p1_slight,hard_equal,incorrect
11597972,11626572,15239,2022/6/1,193453.8462,21.0,"Single Family Residence, Residential",1962,3,3,7501.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,153500.0,15239,2022/6/1,212617.5,17.075,"Single Family Residence, Residential",1960,1,3,0.29,Acres,"Forced Air, Natural Gas",Central Air,unknown,200000.0,1,2.0,False,23.25,hard,0,2,2,7500.71,equal,p1_slight,hard_equal,incorrect
11597972,11626611,15239,2022/6/1,193453.8462,21.0,"Single Family Residence, Residential",1962,3,3,7501.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,153500.0,15239,2022/6/1,224062.963,15.11111111,"Single Family Residence, Residential",1957,2,3,0.35,Acres,"Forced Air, Natural Gas",Central Air,unknown,195000.0,1,2.0,False,21.28205128205128,hard,0,1,5,7500.65,equal,p1_slight,hard_equal,incorrect
11432517,11549470,15241,2019/10/1,254751.3889,10.0,SingleFamily,1947,2,3,0.31,Acres,Other,Central,Garage - Attached,200000.0,15241,2019/10/1,268377.0,15.8,SingleFamily,1948,2,3,0.32,Acres,Other,Central,Garage - Attached,309000.0,1,2.0,False,35.275080906148865,medium,0,0,-1,-0.010000000000000009,equal,similar,medium_equal,incorrect
11472416,54623801,15241,2019/10/1,674248.75,17.5,SingleFamily,1983,6,4,0.01,Acres,"Forced air, Gas",Central,unknown,750000.0,15241,2019/10/1,653861.0,15.0,"Single Family Residence, Residential",2001,5,4,0.4,Acres,"Forced Air, Natural Gas",Central Air,unknown,558000.0,2,1.0,False,25.6,medium,0,1,-18,-0.39,equal,similar,medium_equal,incorrect
11549328,11549657,15241,2019/10/1,296155.0,15.4,SingleFamily,1962,3,3,0.58,Acres,Other,Central,unknown,309900.0,15241,2019/10/1,297334.1667,10.0,SingleFamily,1953,3,4,0.68,Acres,"Other, Baseboard, Gas",Wall,unknown,255000.0,2,1.0,False,17.71539206195547,hard,-1,0,9,-0.10000000000000009,p2_more,p1_slight,hard_p2_more,incorrect
11432453,11510248,15241,2019/11/1,363926.6,10.55,SingleFamily,1987,3,4,10887.0,sqft,Other,Central,Garage - Attached,330000.0,15241,2019/11/1,377647.8,14.5,SingleFamily,1975,4,4,0.32,Acres,"Baseboard, Gas",Central,Garage - Attached,412000.0,1,2.0,False,19.902912621359224,hard,0,-1,12,10886.68,equal,p1_slight,hard_equal,incorrect
11434087,11549289,15241,2019/12/1,247631.4,19.9,SingleFamily,1968,3,3,2726.0,sqft,"Other, Gas",Central,Garage - Attached,289000.0,15241,2019/12/1,261285.0,17.0,SingleFamily,1958,4,3,10876.0,sqft,Other,Central,Garage - Attached,230000.0,2,1.0,False,20.415224913494807,hard,0,-1,10,-8150.0,equal,p1_slight,hard_equal,incorrect
11432555,11432641,15241,2020/10/1,193270.0,22.0,"Single Family Residence, Residential",1950,3,4,7474.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,244500.0,15241,2020/10/1,218049.8889,16.88888889,"Single Family Residence, Residential",1957,2,3,10254.0,sqft,"Forced Air, Natural Gas","Central Air, Electric",unknown,183700.0,2,1.0,False,24.867075664621677,hard,1,1,-7,-2780.0,p1_slight,similar,hard_p1_slight,incorrect
11433156,11581473,15241,2020/11/1,607463.2727,12.90909091,"Single Family Residence, Residential",1990,4,4,0.31,Acres,"Forced Air, Natural Gas","Central Air, Electric",unknown,535000.0,15241,2020/11/1,601239.6667,15.58333333,"Single Family Residence, Residential",1980,4,4,0.53,Acres,Natural Gas,Central Air,unknown,710000.0,1,2.0,False,24.647887323943664,hard,0,0,10,-0.22000000000000003,equal,p1_slight,hard_equal,incorrect
11434174,11472286,15241,2020/11/1,668859.0,10.0,"Single Family Residence, Residential",1998,5,5,0.34,Acres,"Forced Air, Natural Gas",Central Air,unknown,615000.0,15241,2020/11/1,807481.0,31.0,"Single Family Residence, Residential",1995,5,4,1.87,Acres,"Forced Air, Natural Gas","Central Air, Electric",unknown,800000.0,1,2.0,False,23.125,hard,1,0,3,-1.53,p1_slight,p1_slight,hard_p1_slight,incorrect
11472147,11510763,15241,2020/12/1,342753.5455,21.18181818,"Single Family Residence, Residential",1925,2,3,0.42,Acres,"Radiant, Other",Electric,unknown,520000.0,15241,2020/12/1,319085.3333,13.33333333,SingleFamily,1979,3,4,10496.0,sqft,Other,Central,unknown,330000.0,2,1.0,False,36.53846153846153,medium,-1,-1,-54,-10495.58,p2_more,p2_newer,medium_p2_more,incorrect
11472147,11510775,15241,2020/12/1,342753.5455,21.18181818,"Single Family Residence, Residential",1925,2,3,0.42,Acres,"Radiant, Other",Electric,unknown,520000.0,15241,2020/12/1,325804.0,11.71428571,"Single Family Residence, Residential",1979,4,5,9840.0,sqft,"Heat Pump, Electric",Central Air,unknown,330000.0,2,1.0,False,36.53846153846153,medium,-2,-2,-54,-9839.58,p2_more,p2_newer,medium_p2_more,incorrect
11472147,11549442,15241,2020/12/1,342753.5455,21.18181818,"Single Family Residence, Residential",1925,2,3,0.42,Acres,"Radiant, Other",Electric,unknown,520000.0,15241,2020/12/1,342563.5,15.0,"Single Family Residence, Residential",1958,3,4,0.37,Acres,"Forced Air, Natural Gas",Central Air,unknown,355000.0,2,1.0,False,31.73076923076923,medium,-1,-1,-33,0.04999999999999999,p2_more,p2_newer,medium_p2_more,incorrect
11472147,11580755,15241,2020/12/1,342753.5455,21.18181818,"Single Family Residence, Residential",1925,2,3,0.42,Acres,"Radiant, Other",Electric,unknown,520000.0,15241,2020/12/1,317931.75,15.08333333,"Single Family Residence, Residential",1976,4,4,0.3,Acres,Natural Gas,"Central Air, Electric",unknown,295000.0,2,1.0,False,43.269230769230774,easy,-1,-2,-51,0.12,p2_more,p2_newer,easy_p2_more,incorrect
11510775,11549375,15241,2020/12/1,325804.0,11.71428571,"Single Family Residence, Residential",1979,4,5,9840.0,sqft,"Heat Pump, Electric",Central Air,unknown,330000.0,15241,2020/12/1,369434.5385,15.0,"Single Family Residence, Residential",1965,3,5,0.5,Acres,"Forced Air, Natural Gas",Central Air,unknown,439500.0,1,2.0,False,24.914675767918087,hard,0,1,14,9839.5,equal,p1_slight,hard_equal,incorrect
11433987,11472688,15241,2020/2/1,322148.0,15.0,SingleFamily,1987,4,3,0.33,Acres,"Forced air, Gas",Central,unknown,235000.0,15241,2020/2/1,366400.5455,14.09090909,SingleFamily,1968,3,4,0.3,Acres,"Other, Gas",Central,unknown,412000.0,1,2.0,False,42.961165048543684,easy,-1,1,19,0.030000000000000027,p2_more,p1_slight,easy_p2_more,incorrect
11433987,11580909,15241,2020/2/1,322148.0,15.0,SingleFamily,1987,4,3,0.33,Acres,"Forced air, Gas",Central,unknown,235000.0,15241,2020/2/1,346316.0,13.55555556,SingleFamily,1978,4,4,0.3,Acres,Other,Central,unknown,370000.0,1,2.0,False,36.486486486486484,medium,-1,0,9,0.030000000000000027,p2_more,p1_slight,medium_p2_more,incorrect
11434088,11473115,15241,2020/3/1,301342.0,11.66666667,SingleFamily,1966,3,4,10088.0,sqft,"Forced air, Gas",Central,unknown,375000.0,15241,2020/3/1,316026.1818,18.18181818,SingleFamily,1977,4,4,0.31,Acres,Other,Central,unknown,312000.0,2,1.0,False,16.8,hard,0,-1,-11,10087.69,equal,similar,hard_equal,incorrect
11473115,11473169,15241,2020/3/1,316026.1818,18.18181818,SingleFamily,1977,4,4,0.31,Acres,Other,Central,unknown,312000.0,15241,2020/3/1,355628.75,14.25,SingleFamily,1964,4,4,0.32,Acres,"Other, Forced air, Gas",Central,unknown,379900.0,1,2.0,False,17.873124506449063,hard,0,0,13,-0.010000000000000009,equal,p1_slight,hard_equal,incorrect
11432623,11510328,15241,2020/4/1,388967.0,20.38461538,SingleFamily,1975,4,4,0.59,Acres,"Gas, Forced air, Electric",Central,unknown,368000.0,15241,2020/4/1,431280.0,26.0,SingleFamily,1989,4,4,0.42,Acres,"Other, Forced air, Gas",Central,unknown,450000.0,1,2.0,False,18.22222222222222,hard,0,0,-14,0.16999999999999998,equal,similar,hard_equal,incorrect
11432801,11582649,15241,2020/4/1,287797.9452,10.9109589,"Single Family Residence, Residential",1940,2,4,0.26,Acres,"Forced Air, Natural Gas",Central Air,unknown,249500.0,15241,2020/4/1,285159.4545,14.36363636,Townhouse,1977,2,3,4425.0,sqft,"Forced air, Gas",Central,unknown,305000.0,1,2.0,False,18.19672131147541,hard,1,0,-37,-4424.74,p1_slight,p2_newer,hard_p1_slight,incorrect
11510328,11551332,15241,2020/4/1,431280.0,26.0,SingleFamily,1989,4,4,0.42,Acres,"Other, Forced air, Gas",Central,unknown,450000.0,15241,2020/4/1,364255.5,16.5,SingleFamily,1960,3,4,0.59,Acres,"Forced air, Gas",Central,unknown,323000.0,2,1.0,False,28.22222222222222,medium,0,1,29,-0.16999999999999998,equal,p1_much,medium_equal,incorrect
11398319,11581296,15241,2020/6/1,254585.0,19.44444444,SingleFamily,1961,2,3,0.31,Acres,Other,Central,unknown,271500.0,15241,2020/6/1,181026.5556,58.33333333,SingleFamily,1949,3,4,1.1,Acres,Other,Central,unknown,224250.0,2,1.0,False,17.403314917127073,hard,-1,-1,12,-0.79,p2_more,p1_slight,hard_p2_more,incorrect
11472406,11582541,15241,2020/6/1,576845.0,16.4,SingleFamily,1966,6,4,0.45,Acres,Forced air,Central,unknown,489900.0,15241,2020/6/1,578973.8182,15.09090909,SingleFamily,1978,5,4,0.44,Acres,Other,Central,unknown,689900.0,1,2.0,False,28.989708653428032,medium,0,1,-12,0.010000000000000009,equal,similar,medium_equal,incorrect
11473125,11581483,15241,2020/6/1,417178.9091,10.0,SingleFamily,1996,4,4,1.03,Acres,"Forced air, Gas",Central,unknown,415000.0,15241,2020/6/1,444317.7692,22.84615385,SingleFamily,1977,3,5,0.38,Acres,"Other, Forced air, Gas",Central,unknown,515000.0,1,2.0,False,19.41747572815534,hard,-1,1,19,0.65,p2_more,p1_slight,hard_p2_more,incorrect
11549560,11582541,15241,2020/6/1,501486.4615,56.15384615,SingleFamily,1952,5,6,0.37,Acres,Forced air,Central,unknown,570000.0,15241,2020/6/1,578973.8182,15.09090909,SingleFamily,1978,5,4,0.44,Acres,Other,Central,unknown,689900.0,1,2.0,False,17.379330337730106,hard,2,0,-26,-0.07,p1_much,p2_newer,hard_p1_much,incorrect
11432724,11549396,15241,2020/7/1,196457.0,12.22222222,"Single Family Residence, Residential",1946,1,4,8581.0,sqft,"Forced Air, Natural Gas",Central Air,unknown,188500.0,15241,2020/7/1,206283.4444,19.33333333,SingleFamily,1955,3,2,0.34,Acres,Other,Central,unknown,250000.0,1,2.0,False,24.6,hard,2,-2,-9,8580.66,p1_much,similar,hard_p1_much,incorrect
11432787,11473323,15241,2020/7/1,225845.9,14.9,SingleFamily,1952,3,4,8489.0,sqft,Other,Central,unknown,238500.0,15241,2020/7/1,234393.6667,18.33333333,SingleFamily,1964,3,3,0.27,Acres,Other,Central,unknown,296000.0,1,2.0,False,19.425675675675674,hard,1,0,-12,8488.73,p1_slight,similar,hard_p1_slight,incorrect
11472832,11580788,15241,2020/7/1,310442.6,12.4,SingleFamily,1967,3,4,0.3,Acres,Other,Central,unknown,350000.0,15241,2020/7/1,283175.3529,10.47058824,SingleFamily,1969,3,4,9705.0,sqft,"Forced air, Gas",Central,unknown,270000.0,2,1.0,False,22.857142857142858,hard,0,0,-2,-9704.7,equal,similar,hard_equal,incorrect
11551244,11580788,15241,2020/7/1,314916.2222,17.11111111,SingleFamily,1957,3,4,0.31,Acres,Other,Central,unknown,325000.0,15241,2020/7/1,283175.3529,10.47058824,SingleFamily,1969,3,4,9705.0,sqft,"Forced air, Gas",Central,unknown,270000.0,2,1.0,False,16.923076923076923,hard,0,0,-12,-9704.69,equal,similar,hard_equal,incorrect
11551368,11580788,15241,2020/7/1,325126.3,19.9,SingleFamily,1966,3,4,0.34,Acres,Other,Central,unknown,339900.0,15241,2020/7/1,283175.3529,10.47058824,SingleFamily,1969,3,4,9705.0,sqft,"Forced air, Gas",Central,unknown,270000.0,2,1.0,False,20.5648720211827,hard,0,0,-3,-9704.66,equal,similar,hard_equal,incorrect
11398816,11432412,15241,2020/8/1,245032.375,19.375,SingleFamily,1979,3,4,0.26,Acres,Other,Central,unknown,238400.0,15241,2020/8/1,289939.6364,20.09090909,SingleFamily,1955,3,3,0.25,Acres,Forced air,Central,unknown,300000.0,1,2.0,False,20.533333333333335,hard,1,0,24,0.010000000000000009,p1_slight,p1_much,hard_p1_slight,incorrect
11432826,11510338,15241,2020/8/1,371239.8,14.0,"Single Family Residence, Residential",1965,4,4,0.27,Acres,Natural Gas,"Central Air, Electric",unknown,410000.0,15241,2020/8/1,371109.0,17.0,"Single Family Residence, Residential",1962,3,4,0.46,Acres,Natural Gas,Central Air,unknown,315000.0,2,1.0,False,23.170731707317074,hard,0,1,3,-0.19,equal,p1_slight,hard_equal,incorrect
11433531,11510338,15241,2020/8/1,318942.4545,22.81818182,SingleFamily,1964,4,4,0.36,Acres,"Forced air, Gas",Central,unknown,425000.0,15241,2020/8/1,371109.0,17.0,"Single Family Residence, Residential",1962,3,4,0.46,Acres,Natural Gas,Central Air,unknown,315000.0,2,1.0,False,25.882352941176475,medium,0,1,2,-0.10000000000000003,equal,p1_slight,medium_equal,incorrect
11433531,11510716,15241,2020/8/1,318942.4545,22.81818182,SingleFamily,1964,4,4,0.36,Acres,"Forced air, Gas",Central,unknown,425000.0,15241,2020/8/1,311579.0,12.4,"Single Family Residence, Residential",1984,3,4,8276.0,sqft,"Heat Pump, Electric",Central Air,unknown,330000.0,2,1.0,False,22.35294117647059,hard,0,1,-20,-8275.64,equal,p2_newer,hard_equal,incorrect
11433531,11551249,15241,2020/8/1,318942.4545,22.81818182,SingleFamily,1964,4,4,0.36,Acres,"Forced air, Gas",Central,unknown,425000.0,15241,2020/8/1,335401.2,13.2,SingleFamily,1971,3,4,0.45,Acres,"Forced air, Gas",Central,unknown,335000.0,2,1.0,False,21.176470588235293,hard,0,1,-7,-0.09000000000000002,equal,similar,hard_equal,incorrect
11433533,11551249,15241,2020/8/1,364123.0,14.66666667,"Single Family Residence, Residential",1963,4,4,0.39,Acres,"Forced Air, Natural Gas",Central Air,unknown,485000.0,15241,2020/8/1,335401.2,13.2,SingleFamily,1971,3,4,0.45,Acres,"Forced air, Gas",Central,unknown,335000.0,2,1.0,False,30.927835051546392,medium,0,1,-8,-0.06,equal,similar,medium_equal,incorrect
11510338,11580921,15241,2020/8/1,371109.0,17.0,"Single Family Residence, Residential",1962,3,4,0.46,Acres,Natural Gas,Central Air,unknown,315000.0,15241,2020/8/1,320886.2222,15.33333333,SingleFamily,1976,3,4,1306.0,sqft,"Forced air, Gas",Central,unknown,425000.0,1,2.0,False,25.882352941176475,medium,0,0,-14,-1305.54,equal,similar,medium_equal,incorrect
